"time","target","actual","min","max"
"249.0","56.1","56.07846590236365","55.1","57.1"
"249.1","56.07","56.047657868964976","55.07","57.07"
"249.2","56.04","56.01693048475327","55.04","57.04"
"249.3","56.01","55.986275697863356","55.01","57.01"
"249.4","55.98","55.95568626038654","54.98","56.98"
"249.5","55.95","55.92515564808315","54.95","56.95"
"249.6","55.92","55.89467798811592","54.92","56.92"
"249.7","55.89","55.86424799400237","54.89","56.89"
"249.8","55.86","55.83386090706435","54.86","56.86"
"249.9","55.83","55.8035124437258","54.83","56.83"
"250.0","55.8","55.77319874807408","54.8","56.8"
"250.1","55.73","55.69895459193289","54.73","56.73"
"250.2","55.66","55.62514844525629","54.66","56.66"
"250.3","55.589999999999996","55.55172251902097","54.589999999999996","56.589999999999996"
"250.4","55.519999999999996","55.478638811448114","54.519999999999996","56.519999999999996"
"250.5","55.45","55.40586312056289","54.45","56.45"
"250.6","55.38","55.33336466394931","54.38","56.38"
"250.7","55.31","55.261115736593744","54.31","56.31"
"250.8","55.24","55.1890914030149","54.24","56.24"
"250.9","55.17","55.11726922023547","54.17","56.17"
"251.0","55.1","55.045628988496745","54.1","56.1"
"251.1","55.050000000000004","54.996140996467645","54.050000000000004","56.050000000000004"
"251.2","55.0","54.94658706878919","54.0","56.0"
"251.3","54.95","54.89698855379871","53.95","55.95"
"251.4","54.9","54.84734988986849","53.9","55.9"
"251.5","54.85","54.79767508623582","53.85","55.85"
"251.6","54.800000000000004","54.747967751795535","53.800000000000004","55.800000000000004"
"251.7","54.75","54.698231135083475","53.75","55.75"
"251.8","54.7","54.64846816025551","53.7","55.7"
"251.9","54.65","54.59868145947524","53.65","55.65"
"252.0","54.6","54.548873402068075","53.6","55.6"
"252.1","54.56","54.51004254594732","53.56","55.56"
"252.2","54.52","54.471084911128344","53.52","55.52"
"252.3","54.480000000000004","54.432023178796896","53.480000000000004","55.480000000000004"
"252.4","54.440000000000005","54.392867730586595","53.440000000000005","55.440000000000005"
"252.5","54.400000000000006","54.353627922756566","53.400000000000006","55.400000000000006"
"252.6","54.36","54.31431217758622","53.36","55.36"
"252.7","54.32","54.27492807659663","53.32","55.32"
"252.8","54.28","54.23548244446124","53.28","55.28"
"252.9","54.24","54.19598142454531","53.24","55.24"
"253.0","54.2","54.15643054690855","53.2","55.2"
"253.1","54.18","54.13883029119805","53.18","55.18"
"253.2","54.160000000000004","54.12096710838362","53.160000000000004","55.160000000000004"
"253.3","54.14","54.10289069153328","53.14","55.14"
"253.4","54.120000000000005","54.08462228686088","53.120000000000005","55.120000000000005"
"253.5","54.1","54.06618105267814","53.1","55.1"
"253.6","54.08","54.04758423595801","53.08","55.08"
"253.7","54.06","54.02884736296534","53.06","55.06"
"253.8","54.04","54.00998441085503","53.04","55.04"
"253.9","54.02","53.99100796217185","53.02","55.02"
"254.0","54.0","53.971929343952134","53.0","55.0"
"254.1","53.97","53.94176315638872","52.97","54.97"
"254.2","53.94","53.9116228603592","52.94","54.94"
"254.3","53.910000000000004","53.88149654351314","52.910000000000004","54.910000000000004"
"254.4","53.88","53.851382817880314","52.88","54.88"
"254.5","53.85","53.82128042638813","52.85","54.85"
"254.6","53.82","53.79118823747328","52.82","54.82"
"254.7","53.79","53.76110523254447","52.79","54.79"
"254.8","53.760000000000005","53.73103049470354","52.760000000000005","54.760000000000005"
"254.9","53.730000000000004","53.70096319859247","52.730000000000004","54.730000000000004"
"255.0","53.7","53.670902601254234","52.7","54.7"
"255.1","53.690000000000005","53.6628416426783","52.690000000000005","54.690000000000005"
"255.2","53.68","53.654565774339886","52.68","54.68"
"255.3","53.67","53.64611788332564","52.67","54.67"
"255.4","53.660000000000004","53.6375151063751","52.660000000000004","54.660000000000004"
"255.5","53.650000000000006","53.62877289775352","52.650000000000006","54.650000000000006"
"255.6","53.64","53.61990517001526","52.64","54.64"
"255.7","53.63","53.61092444777367","52.63","54.63"
"255.8","53.620000000000005","53.60184200611548","52.620000000000005","54.620000000000005"
"255.9","53.61","53.59266799522111","52.61","54.61"
"256.0","53.6","53.58341155256357","52.6","54.6"
"256.1","53.63","53.61808014257112","52.63","54.63"
"256.2","53.660000000000004","53.652224379329205","52.660000000000004","54.660000000000004"
"256.3","53.69","53.68595553935489","52.69","54.69"
"256.4","53.72","53.71931468536581","52.72","54.72"
"256.5","53.75","53.752338897509865","52.75","54.75"
"256.6","53.78","53.785061561670055","52.78","54.78"
"256.7","53.81","53.81751273733989","52.81","54.81"
"256.8","53.839999999999996","53.849719488763746","52.839999999999996","54.839999999999996"
"256.9","53.87","53.88170618316646","52.87","54.87"
"257.0","53.9","53.913494759332714","52.9","54.9"
"257.1","53.91","53.923114048493396","52.91","54.91"
"257.2","53.92","53.93279148673147","52.92","54.92"
"257.3","53.93","53.94250108781104","52.93","54.93"
"257.4","53.94","53.952239658799286","52.94","54.94"
"257.5","53.95","53.962004309390515","52.95","54.95"
"257.6","53.96","53.97179243766571","52.96","54.96"
"257.7","53.97","53.981601701304626","52.97","54.97"
"257.8","53.98","53.99142999168326","52.98","54.98"
"257.9","53.99","54.001275410556225","52.99","54.99"
"258.0","54.0","54.011136249066055","53.0","55.0"
"258.1","54.01","54.021010968847015","53.01","55.01"
"258.2","54.02","54.03089818501444","53.02","55.02"
"258.3","54.03","54.04079665085151","53.03","55.03"
"258.4","54.04","54.05070524402386","53.04","55.04"
"258.5","54.05","54.06062295416987","53.05","55.05"
"258.6","54.06","54.07054887172905","53.06","55.06"
"258.7","54.07","54.08048217788496","53.07","55.07"
"258.8","54.08","54.09042213551195","53.08","55.08"
"258.9","54.09","54.10036808102472","53.09","55.09"
"259.0","54.1","54.1103194170415","53.1","55.1"
"259.1","54.1","54.10928229403484","53.1","55.1"
"259.2","54.1","54.108356058839135","53.1","55.1"
"259.3","54.1","54.1075222469618","53.1","55.1"
"259.4","54.1","54.106771639784164","53.1","55.1"
"259.5","54.1","54.10609593396608","53.1","55.1"
"259.6","54.1","54.10548765488566","53.1","55.1"
"259.7","54.1","54.10494007390853","53.1","55.1"
"259.8","54.1","54.1044471339224","53.1","55.1"
"259.9","54.1","54.104003382307326","53.1","55.1"
"260.0","54.1","54.103603910599034","53.1","55.1"
"260.1","54.07","54.07027125822332","53.07","55.07"
"260.2","54.04","54.03728451520452","53.04","55.04"
"260.3","54.01","54.00459600113604","53.01","55.01"
"260.4","53.98","53.97217593184837","52.98","54.98"
"260.5","53.95","53.939997496808125","52.95","54.95"
"260.6","53.92","53.90803656405437","52.92","54.92"
"260.7","53.89","53.87627141241418","52.89","54.89"
"260.8","53.86","53.84468249052312","52.86","54.86"
"260.9","53.83","53.813252199960964","52.83","54.83"
"261.0","53.8","53.78196470008365","52.8","54.8"
"261.1","53.76","53.73981395215281","52.76","54.76"
"261.2","53.72","53.69788270129614","52.72","54.72"
"261.3","53.68","53.65614428555171","52.68","54.68"
"261.4","53.64","53.61457944630291","52.64","54.64"
"261.5","53.599999999999994","53.57317084702058","52.599999999999994","54.599999999999994"
"261.6","53.559999999999995","53.5319028830865","52.559999999999995","54.559999999999995"
"261.7","53.519999999999996","53.49076150870364","52.519999999999996","54.519999999999996"
"261.8","53.48","53.44973408112008","52.48","54.48"
"261.9","53.44","53.408809220431294","52.44","54.44"
"262.0","53.4","53.3679766834001","52.4","54.4"
"262.1","53.36","53.32722724989194","52.36","54.36"
"262.2","53.32","53.28655262066191","52.32","54.32"
"262.3","53.28","53.24594532535835","52.28","54.28"
"262.4","53.24","53.20539863972088","52.24","54.24"
"262.5","53.2","53.1649065110524","52.2","54.2"
"262.6","53.16","53.12446349113903","52.16","54.16"
"262.7","53.12","53.084064675871964","52.12","54.12"
"262.8","53.08","53.04370565090186","52.08","54.08"
"262.9","53.04","53.00338244272289","52.04","54.04"
"263.0","53.0","52.963091474642965","52.0","54.0"
"263.1","52.96","52.922829527152885","51.96","53.96"
"263.2","52.92","52.882593702253864","51.92","53.92"
"263.3","52.88","52.842381391348184","51.88","53.88"
"263.4","52.84","52.802190246337595","51.84","53.84"
"263.5","52.8","52.76201815360769","51.8","53.8"
"263.6","52.76","52.72186321061129","51.76","53.76"
"263.7","52.72","52.68172370479018","51.72","53.72"
"263.8","52.68","52.64159809460205","51.68","53.68"
"263.9","52.64","52.601484992442614","51.64","53.64"
"264.0","52.6","52.56138314927273","51.6","53.6"
"264.1","52.550000000000004","52.51029703669397","51.550000000000004","53.550000000000004"
"264.2","52.5","52.459326487101144","51.5","53.5"
"264.3","52.45","52.40845282107229","51.45","53.45"
"264.4","52.4","52.357666365374705","51.4","53.4"
"264.5","52.35","52.30695840869773","51.35","53.35"
"264.6","52.300000000000004","52.25632110997671","51.300000000000004","53.300000000000004"
"264.7","52.25","52.20574741143663","51.25","53.25"
"264.8","52.2","52.155230960330876","51.2","53.2"
"264.9","52.15","52.10476603850238","51.15","53.15"
"265.0","52.1","52.05434749898378","51.1","53.1"
"265.1","52.13","52.09199170889661","51.13","53.13"
"265.2","52.160000000000004","52.12873740603267","51.160000000000004","53.160000000000004"
"265.3","52.19","52.164811030852896","51.19","53.19"
"265.4","52.22","52.20027920290433","51.22","53.22"
"265.5","52.25","52.23520224953539","51.25","53.25"
"265.6","52.28","52.26963449138174","51.28","53.28"
"265.7","52.31","52.3036248401988","51.31","53.31"
"265.8","52.339999999999996","52.337217336667386","51.339999999999996","53.339999999999996"
"265.9","52.37","52.37045163487356","51.37","53.37"
"266.0","52.4","52.403363438720945","51.4","53.4"
"266.1","52.36","52.35903210262403","51.36","53.36"
"266.2","52.32","52.31517987540381","51.32","53.32"
"266.3","52.28","52.27171241629025","51.28","53.28"
"266.4","52.24","52.22859127810969","51.24","53.24"
"266.5","52.2","52.18578185972573","51.2","53.2"
"266.6","52.16","52.14325301857468","51.16","53.16"
"266.7","52.12","52.10097672466412","51.12","53.12"
"266.8","52.08","52.05892774924249","51.08","53.08"
"266.9","52.04","52.01708338465589","51.04","53.04"
"267.0","52.0","51.97542319225759","51.0","53.0"
"267.1","51.99","51.966914979294074","50.99","52.99"
"267.2","51.98","51.958232324845056","50.98","52.98"
"267.3","51.97","51.94941823252002","50.97","52.97"
"267.4","51.96","51.94048578799688","50.96","52.96"
"267.5","51.95","51.93144680145897","50.95","52.95"
"267.6","51.94","51.922311904732524","50.94","52.94"
"267.7","51.93","51.91309066885136","50.93","52.93"
"267.8","51.92","51.90379170986796","50.92","52.92"
"267.9","51.91","51.894422784116024","50.91","52.91"
"268.0","51.9","51.88499087397459","50.9","52.9"
"268.1","51.879999999999995","51.86450694474972","50.879999999999995","52.879999999999995"
"268.2","51.86","51.844079934020634","50.86","52.86"
"268.3","51.84","51.82369553587688","50.84","52.84"
"268.4","51.82","51.80334950276569","50.82","52.82"
"268.5","51.8","51.78303800467947","50.8","52.8"
"268.6","51.78","51.762757593985064","50.78","52.78"
"268.7","51.760000000000005","51.74250516724071","50.760000000000005","52.760000000000005"
"268.8","51.74","51.7222779308312","50.74","52.74"
"268.9","51.72","51.70207337003465","50.72","52.72"
"269.0","51.7","51.68188922117794","50.7","52.7"
"269.1","51.68","51.66172344657278","50.68","52.68"
"269.2","51.660000000000004","51.64157421195412","50.660000000000004","52.660000000000004"
"269.3","51.64","51.621439866171364","50.64","52.64"
"269.4","51.620000000000005","51.601318922907474","50.620000000000005","52.620000000000005"
"269.5","51.6","51.58121004422285","50.6","52.6"
"269.6","51.58","51.56111202574278","50.58","52.58"
"269.7","51.56","51.541023783323276","50.56","52.56"
"269.8","51.54","51.520944341048256","50.54","52.54"
"269.9","51.52","51.5008728204254","50.52","52.52"
"270.0","51.5","51.48080843066003","50.5","52.5"
"270.1","51.51","51.49374512665999","50.51","52.51"
"270.2","51.52","51.506352853149856","50.52","52.52"
"270.3","51.53","51.518700513089726","50.53","52.53"
"270.4","51.54","51.53081398922027","50.54","52.54"
"270.5","51.55","51.542716637749244","50.55","52.55"
"270.6","51.56","51.55442948614847","50.56","52.56"
"270.7","51.57","51.56597146526697","50.57","52.57"
"270.8","51.58","51.57735961826643","50.58","52.58"
"270.9","51.59","51.588609288757645","50.59","52.59"
"271.0","51.6","51.599734290204296","50.6","52.6"
"271.1","51.620000000000005","51.62174507812802","50.620000000000005","52.620000000000005"
"271.2","51.64","51.64354306098399","50.64","52.64"
"271.3","51.66","51.6651617269433","50.66","52.66"
"271.4","51.68","51.68661894220632","50.68","52.68"
"271.5","51.7","51.7079308076514","50.7","52.7"
"271.6","51.72","51.729111818813465","50.72","52.72"
"271.7","51.739999999999995","51.750175025895395","50.739999999999995","52.739999999999995"
"271.8","51.76","51.771132177825315","50.76","52.76"
"271.9","51.78","51.79199385196594","50.78","52.78"
"272.0","51.8","51.81276957090341","50.8","52.8"
"272.1","51.83","51.84446503087351","50.83","52.83"
"272.2","51.86","51.87597989486726","50.86","52.86"
"272.3","51.89","51.90734369245326","50.89","52.89"
"272.4","51.92","51.938571472056246","50.92","52.92"
"272.5","51.95","51.96967679613547","50.95","52.95"
"272.6","51.98","52.00067187506197","50.98","52.98"
"272.7","52.01","52.03156770188017","51.01","53.01"
"272.8","52.04","52.06237417363165","51.04","53.04"
"272.9","52.07","52.09310020059468","51.07","53.07"
"273.0","52.1","52.123753804642135","51.1","53.1"
"273.1","52.14","52.16533884321879","51.14","53.14"
"273.2","52.18","52.20675456594143","51.18","53.18"
"273.3","52.22","52.248029119042435","51.22","53.22"
"273.4","52.26","52.28917656219083","51.26","53.26"
"273.5","52.3","52.33020956731175","51.3","53.3"
"273.6","52.34","52.37113954323611","51.34","53.34"
"273.7","52.38","52.411976761574316","51.38","53.38"
"273.8","52.42","52.45273047003923","51.42","53.42"
"273.9","52.46","52.49340899448304","51.46","53.46"
"274.0","52.5","52.53401983077136","51.5","53.5"
"274.1","52.55","52.58556600188772","51.55","53.55"
"274.2","52.6","52.636946830046966","51.6","53.6"
"274.3","52.65","52.68818997405192","51.65","53.65"
"274.4","52.7","52.739309143693","51.7","53.7"
"274.5","52.75","52.7903166959404","51.75","53.75"
"274.6","52.8","52.84122375629351","51.8","53.8"
"274.7","52.85","52.892040341481156","51.85","53.85"
"274.8","52.9","52.94277546992997","51.9","53.9"
"274.9","52.95","52.99343726123235","51.95","53.95"
"275.0","53.0","53.044033025709375","52.0","54.0"
"275.1","53.05","53.09456934505264","52.05","54.05"
"275.2","53.1","53.14505214493431","52.1","54.1"
"275.3","53.15","53.19548676038359","52.15","54.15"
"275.4","53.2","53.24587799465006","52.2","54.2"
"275.5","53.25","53.29623017220298","52.25","54.25"
"275.6","53.3","53.34654718644912","52.3","54.3"
"275.7","53.35","53.39683254269654","52.35","54.35"
"275.8","53.4","53.44708939683688","52.4","54.4"
"275.9","53.45","53.497320590172535","52.45","54.45"
"276.0","53.5","53.54752868077391","52.5","54.5"
"276.1","53.55","53.59771597171058","52.55","54.55"
"276.2","53.6","53.64788453646978","52.6","54.6"
"276.3","53.65","53.698036241841","52.65","54.65"
"276.4","53.7","53.74817276851971","52.7","54.7"
"276.5","53.75","53.79829562965783","52.75","54.75"
"276.6","53.8","53.84840618756477","52.8","54.8"
"276.7","53.85","53.89850566874421","52.85","54.85"
"276.8","53.9","53.948595177431784","52.9","54.9"
"276.9","53.95","53.998675707783356","52.95","54.95"
"277.0","54.0","54.048748154848624","53.0","55.0"
"277.1","54.09","54.142803150230456","53.09","55.09"
"277.2","54.18","54.23640044081071","53.18","55.18"
"277.3","54.269999999999996","54.32963939885774","53.269999999999996","55.269999999999996"
"277.4","54.36","54.42255560885983","53.36","55.36"
"277.5","54.45","54.51518120602127","53.45","55.45"
"277.6","54.54","54.60754512721731","53.54","55.54"
"277.7","54.629999999999995","54.69967342917924","53.629999999999995","55.629999999999995"
"277.8","54.72","54.79158957494132","53.72","55.72"
"277.9","54.81","54.88331469184035","53.81","55.81"
"278.0","54.9","54.974867803886525","53.9","55.9"
"278.1","54.949999999999996","55.02229795315016","53.949999999999996","55.949999999999996"
"278.2","55.0","55.070014214952586","54.0","56.0"
"278.3","55.05","55.11795811558066","54.05","56.05"
"278.4","55.1","55.16610696490775","54.1","56.1"
"278.5","55.15","55.21444032547045","54.15","56.15"
"278.6","55.199999999999996","55.26293979839224","54.199999999999996","56.199999999999996"
"278.7","55.25","55.31158881992975","54.25","56.25"
"278.8","55.3","55.360372478347784","54.3","56.3"
"278.9","55.35","55.409277349084206","54.35","56.35"
"279.0","55.4","55.458291346375546","54.4","56.4"
"279.1","55.42","55.474436765599236","54.42","56.42"
"279.2","55.44","55.49097700636308","54.44","56.44"
"279.3","55.46","55.50786241385003","54.46","56.46"
"279.4","55.48","55.52505854389398","54.48","56.48"
"279.5","55.5","55.54253439018104","54.5","56.5"
"279.6","55.52","55.560262041705116","54.52","56.52"
"279.7","55.54","55.57821637353096","54.54","56.54"
"279.8","55.56","55.59637476849651","54.56","56.56"
"279.9","55.58","55.61471686675067","54.58","56.58"
"280.0","55.6","55.63322434033549","54.6","56.6"
"280.1","55.64","55.67386653574479","54.64","56.64"
"280.2","55.68","55.71442890505559","54.68","56.68"
"280.3","55.72","55.75493518497483","54.72","56.72"
"280.4","55.76","55.79539095188192","54.76","56.76"
"280.5","55.8","55.83580124194909","54.8","56.8"
"280.6","55.84","55.876170589256155","54.84","56.84"
"280.7","55.88","55.916503075855616","54.88","56.88"
"280.8","55.92","55.95680237683309","54.92","56.92"
"280.9","55.96","55.99707180087632","54.96","56.96"
"281.0","56.0","56.03731432680143","55.0","57.0"
"281.1","56.0","56.033571529256335","55.0","57.0"
"281.2","56.0","56.0302214375039","55.0","57.0"
"281.3","56.0","56.02720568754095","55.0","57.0"
"281.4","56.0","56.02449090644343","55.0","57.0"
"281.5","56.0","56.022047051766265","55.0","57.0"
"281.6","56.0","56.01984708102248","55.0","57.0"
"281.7","56.0","56.017866651897364","55.0","57.0"
"281.8","56.0","56.016083852461804","55.0","57.0"
"281.9","56.0","56.014478958374916","55.0","57.0"
"282.0","56.0","56.013034214369284","55.0","57.0"
"282.1","55.98","55.98975422230228","54.98","56.98"
"282.2","55.96","55.966808769029164","54.96","56.96"
"282.3","55.94","55.94415735888539","54.94","56.94"
"282.4","55.92","55.921770632571366","54.92","56.92"
"282.5","55.9","55.899622161970804","54.9","56.9"
"282.6","55.879999999999995","55.87768815862436","54.879999999999995","56.879999999999995"
"282.7","55.86","55.85594720991305","54.86","56.86"
"282.8","55.839999999999996","55.83438004164046","54.839999999999996","56.839999999999996"
"282.9","55.82","55.81296930436585","54.82","56.82"
"283.0","55.8","55.791699381106596","54.8","56.8"
"283.1","55.739999999999995","55.7266018336056","54.739999999999995","56.739999999999995"
"283.2","55.68","55.66202003537594","54.68","56.68"
"283.3","55.62","55.59789594391322","54.62","56.62"
"283.4","55.56","55.53418381421196","54.56","56.56"
"283.5","55.5","55.47084247667351","54.5","56.5"
"283.6","55.44","55.407834878016885","54.44","56.44"
"283.7","55.38","55.34512766932071","54.38","56.38"
"283.8","55.32","55.28269083536895","54.32","56.32"
"283.9","55.260000000000005","55.22049736114463","54.260000000000005","56.260000000000005"
"284.0","55.2","55.158522931735675","54.2","56.2"
"284.1","55.13","55.085754898575615","54.13","56.13"
"284.2","55.06","55.013266719587314","54.06","56.06"
"284.3","54.99","54.941027046018796","53.99","55.99"
"284.4","54.92","54.86901104526701","53.92","55.92"
"284.5","54.85","54.79719636601667","53.85","55.85"
"284.6","54.78","54.725562891047495","53.78","55.78"
"284.7","54.71","54.654092513815826","53.71","55.71"
"284.8","54.64","54.58276893740152","53.64","55.64"
"284.9","54.57","54.51157749357652","53.57","55.57"
"285.0","54.5","54.44050497997673","53.5","55.5"
"285.1","54.41","54.34755595132661","53.41","55.41"
"285.2","54.32","54.25490952611848","53.32","55.32"
"285.3","54.230000000000004","54.16252744915085","53.230000000000004","55.230000000000004"
"285.4","54.14","54.07038329534025","53.14","55.14"
"285.5","54.05","53.97845328016969","53.05","55.05"
"285.6","53.96","53.8867159974025","52.96","54.96"
"285.7","53.870000000000005","53.79515218114599","52.870000000000005","54.870000000000005"
"285.8","53.78","53.703744491745276","52.78","54.78"
"285.9","53.69","53.61247732311496","52.69","54.69"
"286.0","53.6","53.5213366293567","52.6","54.6"
"286.1","53.49","53.4083254155583","52.49","54.49"
"286.2","53.38","53.29562252807621","52.38","54.38"
"286.3","53.27","53.1831896521592","52.27","54.27"
"286.4","53.160000000000004","53.07099978572348","52.160000000000004","54.160000000000004"
"286.5","53.05","52.9590286263184","52.05","54.05"
"286.6","52.94","52.847254302491926","51.94","53.94"
"286.7","52.83","52.73565713048721","51.83","53.83"
"286.8","52.72","52.624219395316224","51.72","53.72"
"286.9","52.61","52.51292515376272","51.61","53.61"
"287.0","52.5","52.40176005711174","51.5","53.5"
"287.1","52.4","52.30170672790344","51.4","53.4"
"287.2","52.3","52.20165144169514","51.3","53.3"
"287.3","52.2","52.10160146644474","51.2","53.2"
"287.4","52.1","52.00155626541952","51.1","53.1"
"287.5","52.0","51.90151536137966","51.0","53.0"
"287.6","51.9","51.80147832478456","50.9","52.9"
"287.7","51.8","51.70144476902931","50.8","52.8"
"287.8","51.7","51.60141434615312","50.7","52.7"
"287.9","51.6","51.50138674297732","50.6","52.6"
"288.0","51.5","51.40136167762785","50.5","52.5"
"288.1","51.5","51.41140324593295","50.5","52.5"
"288.2","51.5","51.42024030455351","50.5","52.5"
"288.3","51.5","51.428196757419094","50.5","52.5"
"288.4","51.5","51.435359751693554","50.5","52.5"
"288.5","51.5","51.441808370974684","50.5","52.5"
"288.6","51.5","51.447613823773615","50.5","52.5"
"288.7","51.5","51.452840227598294","50.5","52.5"
"288.8","51.5","51.457545313748675","50.5","52.5"
"288.9","51.5","51.46178106231563","50.5","52.5"
"289.0","51.5","51.46559427424454","50.5","52.5"
"289.1","51.5","51.469027086661654","50.5","52.5"
"289.2","51.5","51.472117437059964","50.5","52.5"
"289.3","51.5","51.474899481393564","50.5","52.5"
"289.4","51.5","51.47740397063692","50.5","52.5"
"289.5","51.5","51.47965858991868","50.5","52.5"
"289.6","51.5","51.481688263935716","50.5","52.5"
"289.7","51.5","51.483515431989545","50.5","52.5"
"289.8","51.5","51.485160295657415","50.5","52.5"
"289.9","51.5","51.486641041813854","50.5","52.5"
"290.0","51.5","51.48797404344971","50.5","52.5"
"290.1","51.46","51.44519871550909","50.46","52.46"
"290.2","51.42","51.40272739327417","50.42","52.42"
"290.3","51.38","51.36050287348282","50.38","52.38"
"290.4","51.34","51.31850050754416","50.34","52.34"
"290.5","51.3","51.27669810309864","50.3","52.3"
"290.6","51.26","51.23507568536256","50.26","52.26"
"290.7","51.22","51.19361527541039","50.22","52.22"
"290.8","51.18","51.152300690650954","50.18","52.18"
"290.9","51.14","51.11111736526907","50.14","52.14"
"291.0","51.1","51.07005218863053","50.1","52.1"
"291.1","51.0","50.96316495054639","50.0","52.0"
"291.2","50.9","50.85696027971129","49.9","51.9"
"291.3","50.800000000000004","50.75137600474348","49.800000000000004","51.800000000000004"
"291.4","50.7","50.64635005080947","49.7","51.7"
"291.5","50.6","50.54182655524286","49.6","51.6"
"291.6","50.5","50.43775524857452","49.5","51.5"
"291.7","50.4","50.33409089376124","49.4","51.4"
"291.8","50.300000000000004","50.23079278178193","49.300000000000004","51.300000000000004"
"291.9","50.2","50.12782427790886","49.2","51.2"
"292.0","50.1","50.02515241353916","49.1","51.1"
"292.1","50.09","50.021755816220995","49.09","51.09"
"292.2","50.08","50.01757860841255","49.08","51.08"
"292.3","50.07","50.012820773265375","49.07","51.07"
"292.4","50.06","50.00753993063371","49.06","51.06"
"292.5","50.05","50.00178824045247","49.05","51.05"
"292.6","50.04","49.99561266403296","49.04","51.04"
"292.7","50.03","49.98905548200861","49.03","51.03"
"292.8","50.02","49.982154760267996","49.02","51.02"
"292.9","50.01","49.974944769620656","49.01","51.01"
"293.0","50.0","49.96745636376707","49.0","51.0"
"293.1","50.01","49.981722487329705","49.01","51.01"
"293.2","50.02","49.995529819268874","49.02","51.02"
"293.3","50.03","50.00895745905544","49.03","51.03"
"293.4","50.04","50.02204320692088","49.04","51.04"
"293.5","50.05","50.0348211562378","49.05","51.05"
"293.6","50.06","50.04732200216147","49.06","51.06"
"293.7","50.07","50.05957338012127","49.07","51.07"
"293.8","50.08","50.07160017056214","49.08","51.08"
"293.9","50.09","50.083424773382895","49.09","51.09"
"294.0","50.1","50.09506735507583","49.1","51.1"
"294.1","50.09","50.08455299044855","49.09","51.09"
"294.2","50.08","50.0741096090976","49.08","51.08"
"294.3","50.07","50.063710467303004","49.07","51.07"
"294.4","50.06","50.05335116385411","49.06","51.06"
"294.5","50.05","50.04302772214746","49.05","51.05"
"294.6","50.04","50.032736562549594","49.04","51.04"
"294.7","50.03","50.02247446275472","49.03","51.03"
"294.8","50.02","50.012238522111964","49.02","51.02"
"294.9","50.01","50.002026129514775","49.01","51.01"
"295.0","50.0","49.99183493449618","49.0","51.0"
"295.1","49.96","49.94868581832925","48.96","50.96"
"295.2","49.92","49.905864657443736","48.92","50.92"
"295.3","49.88","49.863325274663225","48.88","50.88"
"295.4","49.84","49.82103951882731","48.84","50.84"
"295.5","49.8","49.77898205042661","48.8","50.8"
"295.6","49.76","49.737130062449744","48.76","50.76"
"295.7","49.72","49.69546302711125","48.72","50.72"
"295.8","49.68","49.6539624679417","48.68","50.68"
"295.9","49.64","49.61261175469347","48.64","50.64"
"296.0","49.6","49.57139591877255","48.6","50.6"
"296.1","49.59","49.56329218748659","48.59","50.59"
"296.2","49.58","49.55497064735368","48.58","50.58"
"296.3","49.57","49.54648163176051","48.57","50.57"
"296.4","49.56","49.53784181601427","48.56","50.56"
"296.5","49.55","49.52906624842731","48.55","50.55"
"296.6","49.54","49.520168475932216","48.54","50.54"
"296.7","49.53","49.51116069385417","48.53","50.53"
"296.8","49.52","49.502053880713746","48.52","50.52"
"296.9","49.51","49.49285791959428","48.51","50.51"
"297.0","49.5","49.483581707411844","48.5","50.5"
"297.1","49.5","49.4852314860838","48.5","50.5"
"297.2","49.5","49.486705189885434","48.5","50.5"
"297.3","49.5","49.48803185870433","48.5","50.5"
"297.4","49.5","49.48922614824392","48.5","50.5"
"297.5","49.5","49.4903012664235","48.5","50.5"
"297.6","49.5","49.49126910360066","48.5","50.5"
"297.7","49.5","49.4921403639728","48.5","50.5"
"297.8","49.5","49.49292468386765","48.5","50.5"
"297.9","49.5","49.49363073824455","48.5","50.5"
"298.0","49.5","49.49426633657997","48.5","50.5"
"298.1","49.5","49.49483850919442","48.5","50.5"
"298.2","49.5","49.495353584972634","48.5","50.5"
"298.3","49.5","49.495817261334395","48.5","50.5"
"298.4","49.5","49.49623466722799","48.5","50.5"
"298.5","49.5","49.49661041984177","48.5","50.5"
"298.6","49.5","49.49694867565978","48.5","50.5"
"298.7","49.5","49.497253176425005","48.5","50.5"
"298.8","49.5","49.4975272905183","48.5","50.5"
"298.9","49.5","49.497774050209735","48.5","50.5"
"299.0","49.5","49.49799618519398","48.5","50.5"
"299.1","49.46","49.454227883613235","48.46","50.46"
"299.2","49.42","49.41085255655771","48.42","50.42"
"299.3","49.38","49.36781439068587","48.38","50.38"
"299.4","49.34","49.32507969562016","48.34","50.34"
"299.5","49.3","49.28261814886046","48.3","50.3"
"299.6","49.26","49.24040245895808","48.26","50.26"
"299.7","49.22","49.19840806228823","48.22","50.22"
"299.8","49.18","49.15661285020371","48.18","50.18"
"299.9","49.14","49.11499692351749","48.14","50.14"
"300.0","49.1","49.073542371568635","48.1","50.1"
"300.1","49.050000000000004","49.02124053833167","48.050000000000004","50.050000000000004"
"300.2","49.0","48.96917260421047","48.0","50.0"
"300.3","48.95","48.91731122217492","47.95","49.95"
"300.4","48.9","48.86563575400617","47.9","49.9"
"300.5","48.85","48.81412762299337","47.85","49.85"
